start_node,end_node,weight
Fp1,Fz,0.278526948234984
Fp1,F3,0.2841132605089677
Fp1,F7,0.19010606566985777
Fp1,Fc1,0.15562991908043927
Fp1,Cz,0.14046176244529288
Fp1,F4,0.18398531264655268
Fp1,Fp2,0.15107275179620316
Fp1,Af7,0.182982156256877
Fp1,Af3,0.22985053398917754
Fp1,Afz,0.18443944924983557
Fp1,F1,0.31527362958901745
Fp1,F5,0.17256792909416704
Fp1,Fc3,0.14038575146016313
Fp1,Cpz,0.16613785971997713
Fp1,F2,0.32850532542259153
Fp1,Fcz,0.35637757448122104
Fz,Fc1,0.14880222771720383
F3,Fz,0.17625236613838843
F3,Fc1,0.14829171846609557
F3,Af7,0.1539112037692223
F3,F1,0.18791880657549065
F3,Fc3,0.15611972794878493
F7,Fp1,0.15181559160798627
F7,Fc5,0.22296344000701585
F7,Afz,0.1676712638815707
F7,Ft7,0.2216624267298072
Iz,Cp1,0.1409344425702672
Iz,P3,0.20203488701247652
Iz,O1,0.13852384490636832
Iz,Oz,0.17257233972445843
Iz,I1,0.1799495378343192
Iz,I2,0.28883713584628845
Fc5,Fc1,0.17478481177432229
Fc5,Af3,0.13968179759160024
Fc5,F5,0.19084292235287953
Fc5,Fc3,0.16000855996916455
Fc1,F1,0.1415363078968982
Fc1,Fc3,0.15706075505274072
Fc1,C1,0.1851534572024394
Fc1,Cp3,0.141703156392135
Fc1,Fcz,0.14953072811091198
C3,Cp1,0.18763463793482094
C3,C1,0.20016093847916935
C3,C5,0.2552890404697006
C3,Cp3,0.4019242857992961
T7,Fc1,0.1459616019310554
T7,Ft7,0.19328257555206954
T7,C5,0.20412585142717204
Tp9,Cp5,0.22324677000456855
Tp9,Cp1,0.15176201216206672
Tp9,P7,0.13770408117043198
Tp9,Oz,0.16494941818583825
Tp9,Tp10,0.1370437381168773
Tp9,Po7,0.17678320003028697
Cp5,P3,0.1475146809604817
Cp5,P7,0.25242652687333655
Cp5,Oz,0.15374879921916765
Cp5,P1,0.20359960827713908
Cp1,C1,0.15783080523416343
P3,Cp1,0.19282247730602273
P3,P1,0.1627686939551075
P3,P5,0.21690770602341547
P7,Cp1,0.16625126007073104
P7,P3,0.16784838473863298
P7,O1,0.13737970990101006
P7,Po7,0.15552089206247627
P7,Poz,0.14417761605621146
P7,I2,0.19319011959836094
O1,P3,0.35572650641808723
O1,Oz,0.30507848925899883
O1,Poz,0.15631797553842486
Oz,Iz,0.1568408287638416
Oz,P3,0.14568048104969988
Oz,O1,0.17579576682660783
Oz,I1,0.13677048022839963
O2,Iz,0.21507813399541603
O2,P3,0.16343586032523066
O2,Oz,0.14991853828742863
O2,I1,0.17490503080431374
O2,I2,0.14235951349966136
P8,O2,0.2583367809499714
P8,Tp10,0.3125799699843947
P8,I2,0.20266392822016135
P8,Cpz,0.13983124798709115
Tp10,Iz,0.15734134373940847
