start_node,end_node,weight
Fp1,Fz,0.22975936994394547
Fp1,F3,0.40387885380393046
Fp1,F7,0.5033020123721176
Fp1,Fc1,0.38350884263836377
Fp1,T7,0.18093158129897496
Fp1,P3,0.28788340155461717
Fp1,Oz,0.21417424022279213
Fp1,P4,0.3687894070155739
Fp1,Fp2,0.18725428656604534
Fp1,Af7,0.37728805962085515
Fp1,Af3,0.2645507233281313
Fp1,F1,0.4158086632418793
Fp1,F5,0.39454148372195635
Fp1,C1,0.18390637215117414
Fp1,C5,0.21125981713972142
Fp1,P5,0.3150332711823924
Fp1,P6,0.36318807711658607
Fp1,F6,0.29667932283829884
Fp1,Af4,0.2438527855505706
Fp1,Fcz,0.23212407273252586
Fz,Fcz,0.24398975418776653
F3,Fp1,0.21544423498083579
F3,Fz,0.2152475584005546
F3,F7,0.2968444521019513
F3,Fc1,0.24977691461434626
F3,O1,0.17523271339667615
F3,Oz,0.16866460813551434
F3,P4,0.2213697464331219
F3,Tp10,0.2011143039325509
F3,Af7,0.19890661102389232
F3,Af3,0.17691613212269003
F3,Afz,0.28888626739034956
F3,F1,0.25764157420013906
F3,F5,0.25574185620093304
F3,Poz,0.19355713609189434
F3,P6,0.17608524912668785
F3,Tp8,0.20429496264626792
F3,Ft8,0.19332523691071182
F3,F6,0.25659603609468834
F7,Fp1,0.2505527608621665
F7,Fz,0.21726676339281686
F7,F3,0.21844961648313369
F7,Fc1,0.2662717381153556
F7,O1,0.1688745742755767
F7,Oz,0.17139521124055723
F7,P4,0.23638489366412688
F7,Tp10,0.1870205036266905
F7,Af7,0.20431853046579124
F7,Afz,0.2736956659354689
F7,F1,0.2721696387523654
F7,F5,0.23660279132563192
F7,Poz,0.1859358616889679
F7,P6,0.19531027651658098
F7,Tp8,0.18710598148592075
F7,Ft8,0.18012511435067757
F7,F6,0.2788524132775685
F7,Fcz,0.1668735793114744
Fc5,F3,0.2478610114028813
Fc5,Iz,0.25586205267140194
Fc5,T7,0.21453810821299
Fc5,Cp1,0.31069762278008656
Fc5,O1,0.3010470084451326
Fc5,Oz,0.22789834704843215
Fc5,P4,0.21661776180908335
Fc5,Cz,0.27085087657514406
Fc5,F8,0.2208171981571713
Fc5,Af3,0.2818990735045195
Fc5,Afz,0.22741913261832516
Fc5,F1,0.30598355739790556
Fc5,F5,0.2789906820241987
Fc5,Ft7,0.45823327990121615
Fc5,Fc3,0.4451819179523604
Fc5,C1,0.2601469483452048
Fc5,C5,0.2934240519075831
Fc5,I1,0.20643894876002142
Fc5,Poz,0.1943233901018127
Fc5,I2,0.31737746187676263
Fc5,Po8,0.2121046599638292
Fc5,Ft8,0.3259730487402558
Fc5,Fcz,0.21312327428797165
Fc1,Fc5,0.1765100032437722
Fc1,Fc3,0.19144479414072735
Fc1,C1,0.22129811521806675
C3,Fc5,0.31765480957865777
C3,Fc1,0.18405829423454315
C3,T7,0.3888804746348615
C3,Cp1,0.3518526032376495
C3,Cz,0.23608760894834516
C3,Ft7,0.2116423299971369
C3,Fc3,0.27490950992980295
C3,C1,0.40771079544876865
C3,C5,0.4246289128645565
C3,Cp3,0.18624840645195456
C3,Fcz,0.18618976956482988
T7,C3,0.18186422590923015
T7,Cp5,0.3788472951736833
T7,Cp1,0.19630146483213945
T7,P7,0.19833911604306662
T7,O1,0.19748863856628715
T7,O2,0.16811619217190005
T7,Tp10,0.2023715410002891
T7,Cz,0.18412733906940204
T7,Ft7,0.17679950006376058
T7,C1,0.23429577479651084
T7,C5,0.22878185288481595
T7,Tp7,0.28992587922354124
T7,Tp8,0.20954821280040287
Tp9,T7,0.18005421657439707
Tp9,O1,0.19453176827784832
Tp9,P1,0.1728324388671197
Tp9,I1,0.327002716277865
Cp5,C3,0.18296316650052827
Cp5,T7,0.24808956992673084
Cp5,Cp1,0.2003802206198048
Cp5,C5,0.2457688914572924
Cp5,Tp7,0.2803215680628178
Cp1,C1,0.16941807918572352
P3,Cp5,0.18505022252529588
P7,P3,0.19389861581170523
P7,Tp10,0.16749217679823122
P7,Tp8,0.2087266080799985
O1,Po7,0.16828765831292794
P4,P2,0.3084259916636401
P4,Cpz,0.19027196844937688
Cp6,P3,0.17402105515167052
Cp6,Cp2,0.21381673521561087
Cp6,T8,0.3226099442250339
Cp6,F8,0.22094847796127162
Cp6,C6,0.23561115584195363
Cp2,P2,0.21180451523634028
C4,Fz,0.2532719211218903
C4,O1,0.17608698460937447
C4,P4,0.19374276776748878
C4,P8,0.22549522469046332
C4,Cp2,0.43318113593203755
C4,T8,0.5773627158122715
C4,F8,0.4053790318112663
C4,P6,0.21539976837606944
C4,P2,0.20401299359035643
C4,C6,0.4678204310853023
C4,C2,0.21940215844004102
C4,Ft8,0.21804817243343758
C4,Fcz,0.21215409157499504
T8,P8,0.2278881347906509
T8,C4,0.29882276391934
T8,Fc2,0.21272284923006193
T8,Po8,0.17636594371703432
T8,Cp4,0.2277704350838969
Ft10,T8,0.3133417943189513
Ft10,Fc6,0.19544174202332443
Ft10,F8,0.2638036711761691
Ft10,Cp4,0.20888387358330462
Ft10,C6,0.17939403000206286
Fc6,Iz,0.21534708133680125
Fc6,P3,0.1879888788041146
Fc6,Oz,0.4763189964241828
Fc6,P8,0.36086128783364235
Fc6,C4,0.1792332054145602
Fc6,Fc2,0.23984628887183396
Fc6,Po8,0.33984175090158986
Fc6,P6,0.17539891241271743
Fc6,Cp4,0.17403887213159785
Fc6,C6,0.3366483960844794
Fc6,C2,0.2909149530393176
Fc6,Fc4,0.27373981106730566
Fc6,Ft8,0.3269369088248114
