start_node,end_node,weight
Fp1,Fz,0.1772284680015703
Fp1,F7,0.19024479459307878
Fp1,Iz,0.12981423351650068
Fp1,T7,0.12503749415193693
Fp1,P3,0.12088504642509547
Fp1,Oz,0.15022086850953015
Fp1,Cp2,0.1410033944397109
Fp1,Cz,0.17818355584501386
Fp1,F5,0.1865040504297921
Fp1,C1,0.1558662727413039
Fp1,P2,0.15687915148967865
Fz,Fc1,0.23077825584351183
Fz,Cp2,0.12436352729566735
Fz,Fc2,0.17074221977109943
Fz,F1,0.34275108984637126
Fz,Fcz,0.17336571989088462
F3,Fz,0.13398846619323004
F3,F7,0.2072027611721042
F3,Fc1,0.2978449490340184
F3,Cp2,0.1311884454431639
F3,Af7,0.17911172396469388
F3,Afz,0.15557109875833314
F3,F5,0.20163971211707388
F3,Fc3,0.218853530837294
F3,P2,0.12690253992113423
F3,Ft8,0.12354392877157706
F3,Fcz,0.13896513727150112
F7,Fp1,0.17204830165287613
F7,Fz,0.13392046607760488
F7,F3,0.15827060640248905
F7,Fc1,0.1731123808717205
F7,T7,0.20219054460445307
F7,P3,0.12256316636370433
F7,Cp2,0.1250551283436328
F7,F1,0.1421258093162833
F7,Fc3,0.15078373244651994
Iz,Tp9,0.11943542696424458
Iz,P3,0.13099652102721962
Iz,O1,0.29391882278981357
Iz,Tp10,0.12783649780847162
Iz,Po8,0.1191529054227204
Fc5,Fc1,0.2030650462501365
Fc5,Cp5,0.1449340631506689
Fc5,Cp2,0.12995628217417757
Fc5,P2,0.11893383267276784
Fc1,Fcz,0.22756084007863187
C3,Fc1,0.1348249769771283
C3,Cp2,0.1446895778173957
C3,Cp3,0.21302657352093873
C3,P2,0.11793177324312158
T7,C3,0.19241970374046072
T7,Tp9,0.1321241078163579
T7,C5,0.18641921168902456
T7,Tp7,0.1514441577376544
T7,P2,0.130365495977624
Tp9,Cp5,0.13465561140692958
Tp9,Tp7,0.21681268495684916
Tp9,I2,0.1388738330513994
Tp9,P2,0.1235269107367564
Cp5,C3,0.16471438876826316
Cp5,Tp9,0.12930945093062338
Cp5,Cp2,0.1205995595836853
Cp5,Tp7,0.20147394179824085
Cp5,Cp3,0.12812303077657716
Cp5,P2,0.15191169341552438
Cp1,P3,0.15613695515301962
P7,P5,0.33024634938247016
P7,Po7,0.2766293021349948
P7,P2,0.14229046355290606
O1,Iz,0.16397268506979418
O1,P3,0.19280129294709855
O1,Oz,0.12044539805738516
O1,I1,0.1837954263070245
O1,Poz,0.21499980306424316
Oz,Tp9,0.12034699143921257
Oz,O1,0.29515176304735274
Oz,Tp10,0.12766547834073547
Oz,Po8,0.11882861658476972
O2,Tp9,0.18393594856874212
O2,P3,0.14766244226394004
O2,O1,0.1489022359629605
O2,P4,0.11876603090613777
O2,Tp10,0.26634717364629623
O2,Cp3,0.14876921138653784
O2,P1,0.16860298668670118
O2,Po8,0.13819813515879056
P4,P3,0.12008331368801309
P4,P1,0.1411406325899212
P8,P3,0.13635676544893818
P8,P4,0.2045801800422148
P8,P1,0.14737963013806743
P8,P6,0.41834463566020536
P8,Cp4,0.13890630325028536
Tp10,P3,0.134947356119602
Tp10,Cp6,0.133591290183217
Tp10,P1,0.1379216129676184
Tp10,I2,0.12445336746742261
Tp10,Po8,0.29079544853677347
Tp10,Cp4,0.13357709265478618
Tp10,Tp8,0.13634771219162567
Tp10,C6,0.15124493646376566
Cp6,P3,0.12269675181564546
Cp6,Tp10,0.12752895881858456
Cp6,P1,0.13510582186085357
Cp6,Po8,0.1334207293216053
Cp6,Tp8,0.37663398506087475
Cp2,P1,0.12303363437814381
Cp2,C2,0.22826625671499892
Cz,C1,0.5841043001076157
Cz,P2,0.13985975506354337
Cz,C2,0.1474081903363319
Cz,Fcz,0.1538382591186085
C4,Cp2,0.21491120213391735
C4,Fc2,0.11955817899908806
C4,P1,0.1222875141307511
C4,P2,0.11831830753444586
C4,Cpz,0.12658774707136775
C4,C2,0.27992259688737264
T8,C4,0.2103452675523726
T8,P1,0.1198112777784863
T8,Ft8,0.3188144192497444
Ft10,Cp2,0.13002845137734115
Ft10,T8,0.14136909749273505
Ft10,F8,0.18018091047062
Ft10,Po8,0.12870224363925958
Ft10,P2,0.12420866573821567
Ft10,C6,0.16491556190457257
Fc6,Cz,0.13740870951921524
Fc6,C4,0.13428647402101296
Fc6,Ft10,0.24878531460424833
Fc6,Fc2,0.22290864267435478
Fc6,F8,0.12638545962911663
Fc6,P1,0.1265635424262519
Fc6,P2,0.12004920245467728
Fc6,Cpz,0.11921518476198069
Fc6,C6,0.12528146366796392
Fc6,C2,0.16479236797875146
Fc6,F6,0.14574011761172387
Fc2,P2,0.14548311652265492
Fc2,C2,0.18574940319288677
Fc2,Fcz,0.2094308913429569
F4,Fz,0.1456349659466287
F4,Oz,0.11924781820316856
F4,Cz,0.16083833431062153
