start_node,end_node,weight
Fp1,F3,0.21566466540876505
Fp1,Fc1,0.14967561859900474
Fp1,Cp2,0.16792163900170984
Fp1,Fp2,0.2811921227487929
Fp1,Af3,0.1707634732926618
Fp1,Afz,0.36749084422857736
Fp1,F2,0.17202478411025549
Fz,Fc1,0.14082984812140478
Fz,F1,0.33320650293211385
F3,Fz,0.18555681542588595
F3,Fc1,0.22139918264843236
F3,F1,0.2422117613895183
F3,Ft7,0.17442513378449695
F3,C1,0.14390241730527653
F7,Fp1,0.28810121764869023
F7,F3,0.2636831380774534
F7,Fc1,0.3071206780733538
F7,C3,0.17977300023030415
F7,Oz,0.1508419828827524
F7,Fp2,0.14428656711255206
F7,F1,0.19107390755005987
F7,C5,0.15944318371962107
F7,Poz,0.19180275614679237
F7,F2,0.22218607504338092
Iz,Cz,0.1579148190926151
Iz,I1,0.16997343249638425
Iz,Poz,0.18987290314524954
Iz,I2,0.15334354740873843
Iz,Cpz,0.14575240963633676
Fc5,Fz,0.158678957921436
Fc5,F3,0.19248303522737306
Fc5,T7,0.1408042104510238
Fc5,P3,0.15797571145337141
Fc5,Afz,0.1847666482572721
Fc5,F1,0.1992339416964674
Fc5,Ft7,0.16041068751419799
Fc5,Fc3,0.25635220388379454
Fc5,C1,0.25736898471652436
Fc5,Tp7,0.16117499689267073
Fc1,F1,0.1843324232838338
Fc1,Fc3,0.1495256924698091
Fc1,C1,0.19867660780109705
C3,Cp1,0.2501402450814217
C3,C1,0.4974412773657824
T7,F3,0.24600155387231887
T7,Fc1,0.20812794164973103
T7,C3,0.176721819217141
T7,Cp5,0.34728992297089384
T7,Oz,0.15505118725262057
T7,Cp2,0.1715676663844688
T7,F4,0.1441939123506001
T7,Ft7,0.16417263309685357
T7,Fc3,0.31674093057867464
T7,C5,0.25460636669735215
T7,Cp3,0.1943951953435236
T7,P1,0.14430994617067858
T7,P5,0.25960527175488823
T7,P2,0.16344142716219331
T7,Cpz,0.2595877488676064
T7,Cp4,0.1434461960341791
T7,F2,0.1719510906612264
T7,Fcz,0.20368757464434212
Tp9,Cz,0.14748372994799566
Tp9,P1,0.14110329388118828
Tp9,Cp4,0.17386828005665433
Cp5,Cp1,0.18133927677091127
Cp5,C1,0.18768589320445178
Cp5,P5,0.2018829869226086
Cp1,C1,0.21238977204410409
P3,P1,0.18603253801265585
P3,P5,0.17756294914773763
P3,P2,0.1524970290655526
P3,Cpz,0.1441098475499957
P7,Tp9,0.19374744817218112
P7,O1,0.2285328106639625
P7,Tp7,0.14685602025609565
P7,P1,0.1415181445676871
P7,Po7,0.4684501194322086
P7,I1,0.1541019428006602
P7,P2,0.15704310084793924
P7,Cpz,0.15599957674996984
O1,Iz,0.22483155109583422
O1,Oz,0.14862933074154308
O1,Cz,0.1499946270930415
O1,Poz,0.2460776242069186
O1,I2,0.23322279992778383
O1,Cpz,0.16060371503311632
Oz,O2,0.20833106568557164
Oz,I1,0.14490047008751952
Oz,Poz,0.17364262288756094
Oz,Cpz,0.15261618329626558
O2,I1,0.14447837858111878
O2,Poz,0.17898378160061212
O2,Cpz,0.1532216228887663
P8,Iz,0.1396931765849673
P8,P4,0.3254694496572625
P8,I2,0.1963145332252973
P8,P6,0.20332920605472313
Tp10,P8,0.2018642987564927
Tp10,Cp2,0.17611861317236965
Tp10,Cz,0.14908806894707155
Tp10,T8,0.15078429044209057
Tp10,I2,0.16603771829041764
Tp10,Cp4,0.14175468803872854
Cp6,Cp1,0.15601821259078164
Cp6,P4,0.2223614544685821
Cp6,P8,0.15290248484270896
Cp6,T8,0.14823014678530438
Cp6,Cp4,0.1879955121506903
Cp6,C2,0.1849720571261059
Cp2,C2,0.21842752752126904
Cz,C1,0.1899968619472501
Cz,C2,0.1577720898859728
C4,Cp2,0.24024047427556441
C4,Cz,0.18714565514234996
C4,T8,0.24009296550659476
C4,Fc6,0.24363342335090868
C4,Fc2,0.1974052068821624
C4,F4,0.16290542908009029
C4,F8,0.16053680731594197
C4,Cpz,0.1683818032744632
C4,C6,0.2554143822631406
C4,C2,0.4452514557065311
C4,Fcz,0.1821096905310341
T8,Cp6,0.1738420772495783
T8,Cp2,0.15046875554477918
T8,F4,0.14674813474169532
T8,P1,0.1524309504897866
T8,P2,0.14355651769645192
T8,Cp4,0.2916046490128236
Ft10,F3,0.14136271245851315
Ft10,O1,0.15479857652203516
Ft10,Oz,0.18339429550195938
Ft10,O2,0.14339230521561092
Ft10,P4,0.1497618128589197
Ft10,P8,0.1775185647721758
Ft10,Tp10,0.2475310456215164
Ft10,Cp2,0.24294124089285474
Ft10,Fc6,0.1673643715974898
Ft10,Fc2,0.1685608736067993
Ft10,Fc3,0.14309182048333072
Ft10,P1,0.21690676678073326
Ft10,P5,0.20662563401324527
Ft10,Cpz,0.1398101756867297
Ft10,Cp4,0.2674124402760603
Ft10,Fcz,0.17749761592698837
Fc6,P3,0.14197079987799627
Fc6,Cz,0.1571794908146918
Fc6,Fc2,0.3251585589625919
Fc6,P1,0.16407951773171947
Fc6,P6,0.1710039840160835
Fc6,C2,0.29451267323871044
Fc6,Fc4,0.22839933439884125
Fc6,Ft8,0.20187664552949494
Fc2,C2,0.2331602360368659
Fc2,Fcz,0.1619195516148749
F4,Fp1,0.1812595742153781
F4,Fz,0.18977546257606362
F4,Fc1,0.2620945648502051
F4,Cp1,0.19715029661716427
F4,P3,0.14282735966496338
F4,Cp6,0.2773025046240897
F4,C4,0.21023151945381824
F4,T8,0.2919404291891575
F4,Fc6,0.24316888743200485
F4,F8,0.20951414262687193
F4,Afz,0.21562054840001182
F4,F1,0.1972515995321996
F4,P6,0.17243837335748263
F4,P2,0.14330082849096137
F4,C6,0.2570543629004919
F4,C2,0.21284835376540523
F4,Ft8,0.22666081800383284
F4,F6,0.18376449095846814
F4,F2,0.27398063296936637
F4,Fcz,0.17207765813545073
F8,Fp1,0.15952234377367244
F8,Fz,0.1897313247775841
F8,F3,0.1470293937905339
F8,P4,0.18679845863863842
F8,Cp2,0.1555791432438583
F8,T8,0.25184236534460047
F8,Fc6,0.22879611408625905
F8,Fc2,0.17819290959383086
F8,F4,0.2305109812908692
F8,P1,0.1685505448843428
F8,Cp4,0.18687095806385867
F8,C6,0.19098927092818008
F8,Fc4,0.19081720411918685
F8,Fcz,0.16629614741546866
Fp2,Fp1,0.3358876019038036
Fp2,Fc1,0.15684136910702864
Fp2,Cp2,0.19211391173704567
Fp2,Fc2,0.14863076994861688
Fp2,Afz,0.2763983038762676
Fp2,Af8,0.14953809000150234
Fp2,F2,0.24821627302318633
Af7,Fp1,0.369848139821006
Af7,F3,0.3929847211384076
Af7,Fc1,0.3226901986718364
Af7,Fp2,0.20868325800645016
Af7,Afz,0.22689298025196963
Af7,Fc3,0.15921111636884497
Af7,Poz,0.1467134938009842
Af7,F2,0.3006384077111581
Af3,Fp1,0.15296844997085043
Af3,Fz,0.14962359347534337
Af3,Afz,0.48991745520071545
Af3,F1,0.1807063170650735
Af3,Poz,0.14558926296299696
Af3,Fcz,0.15031759995827124
Afz,Fz,0.1636797661722754
Afz,F1,0.16535973676000676
F1,Fz,0.3293724208850937
F1,Fc1,0.15935676075328017
F5,Fp1,0.2318596512980871
F5,Fz,0.22283611468020453
F5,F3,0.25029488260561145
F5,Fc1,0.2788355287031466
F5,C3,0.16742082546427844
F5,P3,0.15124850256374422
F5,F4,0.18010815236475022
F5,Afz,0.17066322007404103
F5,F1,0.2116189770062709
F5,Ft7,0.2608759517012703
F5,Fc3,0.2081429922551198
F5,C1,0.14138404213106762
F5,Tp7,0.1648877649121051
