start_node,end_node,weight
Fp1,F3,0.1810201516823121
Fp1,Iz,0.1921004068546704
Fp1,C3,0.18036433226303789
Fp1,Cp5,0.17121938901690556
Fp1,Cp6,0.1552427142405314
Fp1,Fp2,0.3239004593449205
Fz,Afz,0.17977961860516006
F3,Afz,0.1781495067543665
F3,F1,0.15547451729655917
F7,Fp1,0.2663473152136761
F7,F3,0.16720569511838101
F7,Fc1,0.2030019709570018
F7,T7,0.18145833048564833
F7,Tp9,0.16985489797644845
F7,Cp1,0.15975347701863848
F7,Cp6,0.16547732334420762
F7,Ft10,0.16439644243236112
F7,F4,0.16850113036402012
F7,Af3,0.21035665554735142
F7,Afz,0.1912172513171543
F7,F1,0.16232022803792664
F7,F5,0.2011953403788868
F7,C1,0.24868264698555737
F7,P1,0.1721328668853736
F7,Poz,0.1816087421019908
F7,F6,0.16307778703306183
F7,F2,0.15892662952624403
Iz,P8,0.18778487160752996
Fc5,F3,0.17226364071792702
Fc5,Cz,0.1748997962198976
Fc5,F1,0.15445534278963582
Fc5,F5,0.18277521240423833
Fc5,C1,0.24823581677496767
Fc1,F3,0.17887498593550263
Fc1,Cz,0.17484444580605302
Fc1,F1,0.15519833377218115
Fc1,F5,0.17437509794947328
Fc1,C1,0.24179895339669724
C3,Cp5,0.34389793726662754
C3,C1,0.1797856335532303
T7,C3,0.1999327613143902
T7,Cp1,0.15341738796128324
T7,Cp3,0.24606200120480057
T7,P1,0.16000435565923324
T7,Cpz,0.15808651592548598
Tp9,C3,0.1934326355201014
Tp9,Cp1,0.1569039615665495
Tp9,Cp3,0.24227398614330142
Tp9,P1,0.16003548363390355
Cp5,T7,0.17622828664327464
Cp5,C1,0.19671989193881156
Cp5,Cp3,0.1732279272700875
P3,C3,0.1924609570916526
P3,O1,0.1721869940376068
P3,Cp3,0.23814545524952513
P3,P1,0.15810830841717113
P3,Cpz,0.157936792399387
P7,C3,0.19408865890597465
P7,Cp3,0.24183581986349667
P7,P1,0.15793758399980432
P7,Cpz,0.1570624758843478
O1,P8,0.18770905971048354
Oz,P8,0.18665186831709768
O2,P8,0.18931987700166417
P4,P8,0.1890085989491576
Tp10,Cp1,0.16211798321366205
Tp10,O1,0.17443291414302692
Tp10,Cp2,0.29549668354468384
Tp10,Cz,0.1556718013300889
Tp10,C4,0.17963335810639494
Tp10,T8,0.19499879185150973
Tp10,Ft10,0.16681109816675324
Tp10,P1,0.20338318969581232
Tp10,Poz,0.197518251425965
Tp10,P2,0.203021166100485
Tp10,Cpz,0.19077523515102912
Cp6,Cp1,0.16118292822467642
Cp6,O1,0.16998556626441852
Cp6,Tp10,0.31826698174848295
Cp6,Cp2,0.3013193722481733
Cp6,Cz,0.1555929437194255
Cp6,C4,0.18170906947791374
Cp6,T8,0.217105537147019
Cp6,Ft10,0.17013064879801632
Cp6,P1,0.20466664138616597
Cp6,Poz,0.1991865530592651
Cp6,P2,0.20432721622745578
Cp6,Cpz,0.19153501983986682
Cp6,Tp8,0.16383765121886398
Cp6,C6,0.15530065820970654
Cz,C2,0.3414565248075414
C4,Fz,0.21893040804470779
C4,Iz,0.2258019822560334
C4,Fc5,0.16939265689857502
C4,C3,0.15948331366712767
C4,Cp5,0.2564507697721136
C4,P4,0.16723339113860575
C4,Tp10,0.4297475333934507
C4,Cp2,0.21294421623848248
C4,Cz,0.165080367442087
C4,T8,0.24060050504919145
C4,Ft10,0.2866982329546349
C4,Fc6,0.27639973185693706
C4,Fc2,0.2526761757928389
C4,F4,0.4113371344920931
C4,F8,0.3843143747741228
C4,Afz,0.2139269026377333
C4,Fc3,0.19862576711856786
C4,Cp3,0.17435431945625535
C4,Po7,0.1873657189082561
C4,Cpz,0.24988672178047
C4,Tp8,0.20473980825215687
C4,C6,0.38433828009760285
C4,C2,0.20073290701184682
C4,Fc4,0.28884111509262583
C4,Af8,0.16704822415848197
C4,F2,0.33440992635517036
C4,Fcz,0.25120437811322355
T8,Cp1,0.1618380909307184
T8,O1,0.1783767199484159
T8,Tp10,0.3297234246020015
T8,Cp2,0.3044171515100242
T8,C4,0.1833447999729217
T8,Ft10,0.1808200155731327
T8,P1,0.2045552860524405
T8,Poz,0.20075312522112473
T8,P2,0.204478352941979
T8,Cpz,0.19107091276705848
T8,C6,0.17080044584935627
T8,C2,0.15247694802678893
Ft10,Fz,0.18073771649274836
Ft10,Cp1,0.15431257228099632
Ft10,O1,0.19793043479287653
Ft10,Tp10,0.1829687081630556
Ft10,Cp6,0.18400085910153555
Ft10,Cp2,0.19864311829669812
Ft10,C4,0.20334623737784113
Ft10,Fc6,0.15370960019582328
Ft10,F8,0.1687674245313321
Ft10,P1,0.16408231023056596
Ft10,Poz,0.166501868978436
Ft10,C6,0.16069384721505706
Ft10,Fc4,0.17988620723195806
Ft10,F6,0.17428748716643383
Ft10,Fcz,0.20259780147250428
Fc6,Fz,0.17268422753269744
Fc6,Cp1,0.156149664230845
Fc6,O1,0.19369682348767558
Fc6,Tp10,0.17817834780884995
Fc6,Cp6,0.18694831671947854
Fc6,Cp2,0.1883241860636586
Fc6,C4,0.19771763909470805
Fc6,Ft10,0.3761980647725834
Fc6,F8,0.16337364209923716
Fc6,P1,0.1634979776894994
Fc6,Poz,0.1622787995763633
Fc6,Fc4,0.1672655473408939
Fc6,F6,0.16958209442158487
Fc6,Fcz,0.1881518904296882
Fc2,Cz,0.17112518057974604
Fc2,C2,0.168542539934336
F4,Cp1,0.1520381326533022
F4,Afz,0.18807342530935214
F4,Fc4,0.1906816622459495
F4,Ft8,0.2034134726713549
F4,F6,0.2777069638792711
F4,Af4,0.1796452508622427
F4,Fcz,0.1691792918477991
F8,Fz,0.184228716531691
F8,F3,0.20344269599111228
F8,Cp1,0.15656242297899978
F8,Fc6,0.18853849172413928
F8,Fc2,0.21203323647827305
F8,Fp2,0.1823167350604638
F8,Afz,0.22894459690070956
F8,F1,0.22699328793181472
F8,F5,0.22024124588953803
F8,C2,0.17275053669378718
F8,Fc4,0.2840092553427503
F8,Ft8,0.2724431365763101
F8,F6,0.43191666809824003
F8,Af4,0.3225264462395941
F8,Fcz,0.2460411035520336
Fp2,C3,0.17009715948564202
Fp2,Cp5,0.1585454136826019
Fp2,Cp1,0.16273297818836974
Fp2,F4,0.22788368121829122
Fp2,F8,0.27593727577737404
Fp2,F5,0.16188264064723312
Fp2,I1,0.17199620478335134
Fp2,F6,0.2359233200642319
Fp2,Af8,0.2900299764550503
Fp2,Af4,0.19774140065169488
Fp2,F2,0.2338155697733865
Af7,Fp1,0.23429057472716475
Af7,F3,0.22852679024507275
Af7,Iz,0.1622586500061113
Af7,Fc1,0.2521684112452378
Af7,C3,0.1628976017887088
Af7,Cp5,0.2349846253740218
Af7,Cp6,0.3306522213463145
Af7,Fc2,0.15800293957307748
Af7,Af3,0.20622458867461838
Af7,Afz,0.19122000419867582
Af7,F5,0.20269932382003839
Af7,C1,0.17746153942311235
Af7,Cp3,0.15631440872466
Af7,Po7,0.1717651262623699
Af7,Poz,0.1540059182631459
Af7,I2,0.195839428547954
Af7,Ft8,0.18136570508919383
Af3,Fp1,0.2068702050200675
Af3,F3,0.16439556755439633
Af3,F7,0.2260689312104307
Af3,Iz,0.1542985377130971
Af3,Fc1,0.20920549302289515
Af3,C3,0.15693431603153388
Af3,T7,0.1586477335164488
Af3,Cp5,0.20937417027683827
Af3,P7,0.18549165288770658
Af3,Afz,0.20004799033000042
Af3,Ft7,0.26441497263031627
Af3,Po7,0.16695380353454736
Af3,I2,0.15267480636447442
Af3,P2,0.1623891655462192
Af3,Tp8,0.19568538553589068
Af3,C6,0.15307237284470995
Afz,Iz,0.16721673583336819
Afz,C3,0.1696500349202838
Afz,Cp5,0.17827846122137767
Afz,Cp1,0.15464568579314814
F1,Afz,0.17828010688893606
F1,Ft8,0.1543822681126332
F5,Afz,0.1775892742994806
Ft7,Fp1,0.26569808172663717
Ft7,F3,0.1686740201626285
Ft7,Fc1,0.20160877263657603
Ft7,T7,0.1740554557790976
Ft7,Tp9,0.17391413833820168
Ft7,Cp1,0.16127337805834097
Ft7,Cp6,0.17106348340183547
Ft7,Ft10,0.16709298590871896
Ft7,F4,0.167255282548948
Ft7,Af3,0.21087906491527048
Ft7,Afz,0.1929778398415737
Ft7,F1,0.16023629846911774
Ft7,F5,0.2009712954136669
Ft7,C1,0.24851921549726314
Ft7,P1,0.1720960978611158
Ft7,Poz,0.18206452747391919
Ft7,F6,0.1572228113548172
Ft7,F2,0.15683333271274497
Fc3,F3,0.1832369015321346
Fc3,Cz,0.17360097486624526
Fc3,F1,0.15296126888922845
Fc3,F5,0.17009577733495027
Fc3,C1,0.2545169675164555
C1,Cz,0.1609337188212726
C5,Fc5,0.25962450007154836
C5,Tp9,0.23724076651487291
Tp7,C3,0.19401477340382423
Tp7,Cp3,0.24257561106117123
Tp7,P1,0.1581558085689426
Tp7,Cpz,0.15705617022715251
Cp3,Cp5,0.3379834502497835
Cp3,C1,0.16162192286626703
P5,C3,0.19403313501121663
P5,Cp3,0.23871009397029347
P5,P1,0.15764981748507456
P5,Cpz,0.155343236702876
Po7,C3,0.19429690729033477
Po7,Cp1,0.15201985367871812
Po7,Cp3,0.23859200277159487
Po7,P1,0.1582678164872151
Po7,Cpz,0.15366244361263068
I1,P8,0.1888897330481121
I2,P8,0.18861224450028757
Po8,P8,0.18411690390799776
P6,P8,0.19140172972429872
Cp4,Cp1,0.16066871361122703
Cp4,O1,0.18593457916604658
Cp4,Tp10,0.31913948167291684
Cp4,Cp2,0.30058924690967154
Cp4,C4,0.18188582350461607
Cp4,T8,0.21758334525001022
Cp4,Ft10,0.17336456190828667
Cp4,P1,0.20493134654560222
Cp4,Poz,0.2007813106743713
Cp4,P2,0.20337593904095908
Cp4,Cpz,0.1895403139962544
Cp4,C6,0.16198398464847974
Cp4,C2,0.15608253636622776
Tp8,Cp1,0.16264300275404991
Tp8,O1,0.1709188117101426
Tp8,Tp10,0.31703747330860726
Tp8,Cp2,0.301367041005841
Tp8,C4,0.18227992852856398
Tp8,T8,0.20888543626841144
Tp8,Ft10,0.17332229025985577
Tp8,P1,0.20466401222069833
Tp8,Poz,0.20090362356156813
Tp8,P2,0.2030941471668316
Tp8,Cpz,0.18909412159460592
Tp8,C6,0.173771179646931
Tp8,C2,0.15683916933256797
C6,Cp1,0.1620972418159811
C6,O1,0.17602055702227853
C6,Tp10,0.3357447131278876
C6,Cp2,0.30473081176206496
C6,C4,0.18317766965118729
C6,T8,0.228950464461858
C6,Ft10,0.18240820208311312
C6,P1,0.20515567595299886
C6,Poz,0.19929335140404877
C6,P2,0.20240272114952845
C6,Cpz,0.18805800732604278
C6,Tp8,0.19472901798933903
C2,Cz,0.3130302798214918
Fc4,Cz,0.17381609458828937
Fc4,C2,0.15723659668038392
Ft8,Fz,0.18010440270818498
Ft8,Cp1,0.1561188182549601
Ft8,O1,0.18460897257781073
Ft8,Tp10,0.17785016640657994
Ft8,Cp6,0.18653825671071192
Ft8,Cp2,0.19224519911967905
Ft8,C4,0.20132048014633386
Ft8,Ft10,0.3318373459432815
Ft8,Fc6,0.21884485591886044
Ft8,F8,0.16732450193712348
Ft8,P1,0.16554855019525172
Ft8,Poz,0.1625605854175966
Ft8,C6,0.15555798212216643
Ft8,Fc4,0.1641699883896893
Ft8,F6,0.16998285990583298
Ft8,Fcz,0.20426785942233486
F6,Cp1,0.15422753989904198
F6,Fc2,0.17960810217776113
F6,Afz,0.20501271392857523
F6,F1,0.17842031004182188
F6,F5,0.1695466203415089
F6,Fc4,0.22413171686710237
F6,Ft8,0.2123783771985628
F6,Af4,0.2541130440873751
F6,Fcz,0.1936819982829572
Af8,Fz,0.1563625911781433
Af8,F7,0.2572681063559958
Af8,Fc5,0.3141538653368932
Af8,Tp9,0.2123332007349966
Af8,Cp5,0.15790348992555386
Af8,Cp1,0.15874632905194247
Af8,P7,0.18227380026509377
Af8,O1,0.1642766989527836
Af8,Tp10,0.15478608357369958
Af8,Fc6,0.2928453416528383
Af8,Fc2,0.17190623441768124
Af8,F4,0.44690559000038854
Af8,F8,0.5387391035147551
Af8,Fp2,0.5886628508630062
Af8,Afz,0.2388240928847924
Af8,F1,0.20779505268784645
Af8,Ft7,0.3099496053058573
Af8,Fc3,0.23937432317843854
Af8,P5,0.1743199965059936
Af8,I1,0.17297951839617284
Af8,Cp4,0.20485218687955598
Af8,Ft8,0.22588489686969068
Af8,F6,0.3492225690061834
Af8,Af4,0.28189406006657497
Af8,F2,0.39453864395790417
Af4,Fz,0.16472147868887052
Af4,C3,0.15210610832825097
Af4,Cp5,0.16991757563283458
Af4,Cp1,0.15995712647401877
Af4,Cz,0.16536565686035246
Af4,Ft10,0.17629428346425194
Af4,F4,0.24425507978454922
Af4,F8,0.25801233247607525
Af4,Fp2,0.21181587278731534
Af4,F6,0.21627401875163235
Af4,Af8,0.18119966291183562
Af4,F2,0.2635169334638898
F2,Afz,0.18606117229435398
F2,Fc4,0.1848053000963723
F2,Ft8,0.18572104751625265
F2,F6,0.25904774088247656
F2,Af4,0.17134261852724028
F2,Fcz,0.1644633976866204
