start_node,end_node,weight
Fp1,Fz,0.1872775324660033
Fp1,F7,0.26663350359805355
Fp1,Fp2,0.262169329212703
Fp1,Af7,0.3296142651173621
Fp1,F1,0.2827637823180296
Fp1,F5,0.37392922603137096
Fp1,Ft7,0.4016058138672456
Fp1,Poz,0.1637187693440486
Fp1,P6,0.1662722137399246
Fp1,C2,0.16282148995509663
Fp1,F2,0.20385663542627092
F3,P7,0.15222664453299603
F3,F4,0.1683490863355075
F3,Fp2,0.1701271635020608
F3,Af3,0.1648240847734948
F3,Afz,0.18679448402663482
F3,F1,0.24524518797771977
F3,F5,0.20824061969397667
F3,Ft7,0.20418768733159104
F3,P6,0.18241138935175658
F3,C2,0.20375495387630752
F3,Fcz,0.1537378383836539
F7,Fp1,0.15249117663802517
F7,Tp9,0.18727993524956932
F7,Af7,0.27503832911454895
F7,Afz,0.17355774216908715
F7,F5,0.2578132385020833
F7,Ft7,0.36389102562551046
F7,C2,0.16782072940831683
Iz,P8,0.2770011611459621
Iz,Cp6,0.21522150812356922
Iz,Po8,0.30968485544781515
Iz,P6,0.19322382692101478
Iz,Cpz,0.15202780733940172
Fc5,Fz,0.3806654774443393
Fc5,F3,0.1523923805844873
Fc5,Iz,0.23717314346883747
Fc5,Fc1,0.5076607722038904
Fc5,Cp5,0.19119948315274837
Fc5,P3,0.21147482410143456
Fc5,O2,0.33167293119309044
Fc5,P4,0.2582563824626329
Fc5,Cp6,0.18896744167847673
Fc5,Cz,0.3414717062022314
Fc5,Fc2,0.5297856746870007
Fc5,Af7,0.220707046632013
Fc5,F1,0.18712375814991378
Fc5,F5,0.23559607621121004
Fc5,Ft7,0.28428305835093437
Fc5,C1,0.5992107777208407
Fc5,C5,0.1808723924771028
Fc5,P1,0.2029821180829491
Fc5,I1,0.1917387608928194
Fc5,Poz,0.15415612517663568
Fc5,P6,0.18319533798587345
Fc5,Tp8,0.413743233130026
Fc5,C2,0.45725600086912627
Fc5,F2,0.21746985165408758
Fc5,Fcz,0.39222513025136
C3,F7,0.23771250425782214
C3,Fc1,0.2094815954603365
C3,T7,0.2555150332348535
C3,Cp1,0.27319947065866135
C3,Cp2,0.16479449330905882
C3,Af7,0.19540003625301425
C3,Tp7,0.2067999102281993
C3,Cp3,0.21396876733501402
C3,P2,0.1535901369260022
T7,Fc1,0.15149933475513858
T7,C3,0.1721955652409818
T7,Tp9,0.2890580174215383
T7,Cp5,0.3400063981324173
T7,P4,0.1571348662191668
T7,Cp2,0.2320900943363914
T7,Tp7,0.3970004392914838
T7,Cp3,0.4158075424814984
T7,P5,0.17019664354180286
T7,P2,0.15499654583126493
Tp9,P8,0.15718841096570343
Tp9,Cp2,0.15505917652045995
Tp9,Po8,0.18093714984467307
Cp5,Cp1,0.26192117520019464
Cp5,P7,0.1666072214462416
Cp5,O1,0.1550610347621485
Cp5,P4,0.22032679899972077
Cp5,Cp2,0.15636982539657063
Cp5,Tp7,0.163734379704762
Cp5,Cp3,0.16765221532341587
Cp5,P5,0.1663734495125615
Cp5,P2,0.22216888104141888
Cp5,Cp4,0.1543994268698424
Cp1,Cpz,0.24840360092721187
P3,Po7,0.15489418892217896
P7,P2,0.15190951683479262
O1,Po7,0.17277153726348926
O2,Oz,0.1674236021455227
P8,Oz,0.21480595006488434
P8,O2,0.18860230894673483
P8,Poz,0.16915048750339942
P8,P2,0.16945873572794987
P8,Cpz,0.19475777984671044
Tp10,P1,0.16123174419769895
Tp10,Poz,0.1524756601497604
Tp10,Po8,0.16711452504257485
Cp6,Oz,0.20992357599011263
Cp6,O2,0.19351028512076288
Cp6,Poz,0.16907307831918097
Cp6,P2,0.1552965360153072
Cp6,Cpz,0.1930296443551274
C4,Cp1,0.19068331208967124
C4,P3,0.1646085490921671
C4,P4,0.17353703767217923
C4,Cp6,0.1879918003003962
C4,T8,0.19448717642578126
C4,F4,0.16085561132891066
C4,Poz,0.17881593628387563
C4,Cpz,0.19558978215020648
C4,C6,0.20286043634870182
C4,C2,0.15227580105885827
T8,P3,0.18232738936767645
T8,O1,0.1647316501465442
T8,Tp10,0.24032196245851084
T8,Cp6,0.1580910996862991
T8,Cp2,0.26595569710782313
T8,Cz,0.16372899773327126
T8,Ft10,0.21860690517866443
T8,Fc6,0.2276403235431713
T8,P5,0.19033365769644264
T8,Po7,0.15692720081949252
T8,Poz,0.1685031663703813
T8,P2,0.20959287897852133
T8,Cp4,0.4405601367191545
T8,C6,0.2586613921224424
T8,Fc4,0.1593631256717275
T8,Ft8,0.1610175634243907
Ft10,O1,0.1792788874009956
Ft10,Tp10,0.16124120521507043
Ft10,Cp6,0.18955385058918056
Ft10,T8,0.154485268052099
Ft10,C6,0.18655452209335416
Ft10,Ft8,0.18015725752289888
Fc6,Fz,0.272262922488993
Fc6,F4,0.1730891980273201
Fc6,F8,0.28434619112265397
Fc6,Fp2,0.15900650328812013
Fc6,C1,0.17168773480111615
Fc6,I1,0.16757103389755015
Fc6,P6,0.16968607498849858
Fc6,Tp8,0.22481680726675043
Fc6,F6,0.49791440794779174
Fc6,Af8,0.2070566812837762
Fc6,F2,0.27078634114391914
Fc6,Fcz,0.2829148065376012
F4,Fz,0.2837181034257477
F4,Cz,0.1833662335373115
F4,Fc6,0.2648503619451298
F4,F8,0.3166008947730236
F4,Fp2,0.18962926638464622
F4,C1,0.17081715840040393
F4,I1,0.16721375526255197
F4,Tp8,0.20189516154230508
F4,F6,0.38352724908870917
F4,Af8,0.22421441462147956
F4,F2,0.2810340547457752
F4,Fcz,0.2531061196028294
F8,Fz,0.27132661686691123
F8,Tp10,0.15637266813134304
F8,Fc6,0.29227430993766224
F8,F4,0.2794012334302844
F8,Fp2,0.15249997226695347
F8,C1,0.17288878992942744
F8,I1,0.16161281116432832
F8,P6,0.1930607793528621
F8,Tp8,0.22895732862768514
F8,F6,0.5087503646228492
F8,Af8,0.21201960949061965
F8,F2,0.2694176660746927
F8,Fcz,0.294286071392112
Fp2,Fp1,0.3006366195593451
Fp2,Fz,0.19923358609332428
Fp2,F3,0.2101732156343554
Fp2,F7,0.1597250455073879
Fp2,Afz,0.17449418444365317
Fp2,F1,0.244547365275836
Fp2,F5,0.17720221582756956
Fp2,F2,0.1958629794610046
Af7,Fp1,0.18705538631083243
Af7,Tp9,0.17922031075399658
Af7,Fp2,0.1556245532489925
Af7,Afz,0.17600185657861436
Af7,F5,0.27945415645398286
Af7,Ft7,0.3781152192079207
Af7,P6,0.1537050198866413
Af7,C2,0.1694938828071058
Af3,P3,0.19874287726656187
Af3,P7,0.18366566961675582
Af3,F4,0.16412990259935992
Af3,Fp2,0.21050919059298404
Af3,Afz,0.1878537552555144
Af3,F1,0.2225516761374553
Af3,F5,0.2833767389938732
Af3,Ft7,0.2551887152258621
Af3,Poz,0.1599746325787039
Af3,F2,0.19723706912355804
Afz,Fp1,0.21374109688717802
Afz,Fp2,0.15735321435967775
Afz,F1,0.15591923641449454
Afz,F5,0.2135200259076724
F1,F3,0.3607100675214239
F1,Cp2,0.15180064075357527
F1,F4,0.15258882926179082
F1,Fp2,0.16475072783974873
F1,Af3,0.17775860740867633
F1,Afz,0.18847050245185307
F1,F5,0.20191542567063642
F1,Ft7,0.16933148347304477
F1,P6,0.16751089890423454
F1,C2,0.19468737859207055
F5,F3,0.18909997745088056
F5,Tp9,0.15773250351056645
F5,Fp2,0.154831504487886
F5,Af7,0.20948991442432965
F5,Afz,0.18229082019899648
F5,F1,0.18340577131400562
F5,Ft7,0.3009845519744491
F5,P6,0.1802546954844492
F5,C2,0.1918059510001184
Ft7,Tp9,0.1935005505766668
Ft7,Af7,0.26839419960147415
Ft7,Afz,0.1709507769940446
Ft7,F5,0.25357450058471404
Ft7,C2,0.16286124738553487
Fc3,F3,0.24560895299334637
Fc3,F7,0.5897407532853495
Fc3,Fc1,0.4384432888312985
Fc3,T7,0.276280108168886
Fc3,Cp5,0.24617284783301138
Fc3,Cp1,0.22498014601187882
Fc3,P7,0.1632030458521757
Fc3,Cp6,0.1831751234325816
Fc3,Cp2,0.18693331856451845
Fc3,Fc2,0.19254855675142332
Fc3,Af7,0.35501256962669814
Fc3,C5,0.22035135384210214
Fc3,Tp7,0.3343784507053384
Fc3,Cp3,0.2997618498558596
Fc3,P1,0.17583476969607237
Fc3,Cpz,0.20731277079750166
Fc3,Cp4,0.15277442324851412
Fc3,C2,0.23153559606736382
Fc3,Ft8,0.18848453116059682
C1,Fc2,0.1577445119596919
C5,Fc1,0.15157084592308512
C5,C3,0.17478349307574761
C5,Tp9,0.28983026134181394
C5,Cp5,0.3663194786095005
C5,Cp1,0.1535124378057879
C5,P7,0.15158433541813293
C5,P4,0.15276275038816037
C5,Cp2,0.23059993342121868
C5,Tp7,0.3900422149612077
C5,Cp3,0.41907585635555783
C5,P5,0.162150026090912
C5,P2,0.15920494112388345
Tp7,Cp5,0.17165369412648596
Tp7,Cp1,0.26640140628801307
Tp7,P7,0.18075527505264355
Tp7,O1,0.16354777084159514
Tp7,P4,0.21804595674179478
Tp7,Cp2,0.1587706485851469
Tp7,Cp3,0.1617121543599743
Tp7,P5,0.16039872230771404
Tp7,P2,0.2254826107020579
Tp7,Cp4,0.1532744442645634
Cp3,Cp5,0.19507139124567438
Cp3,Cp1,0.25137151905423255
Cp3,P7,0.15961234807594873
Cp3,O1,0.158669150791055
Cp3,P4,0.21264675247863146
Cp3,P2,0.22115401213082425
P5,O1,0.15789025933707926
P5,P2,0.15988414926509045
I1,P8,0.255180738350384
I1,Cp6,0.2086142753724033
I1,Po8,0.30839122510806377
I1,P6,0.21228860522865522
I2,Iz,0.15470676643999565
I2,P8,0.2562466910121938
I2,Cp6,0.20972423287950917
I2,Po8,0.308734507948108
I2,P6,0.20104058272393835
I2,Cpz,0.15655636208655632
Po8,Oz,0.1772554241378202
Po8,Cp6,0.15434452420414788
Po8,Cpz,0.18806359203486533
P6,Oz,0.21649979301119973
P6,O2,0.1928702886176555
P6,Poz,0.1715689440215865
P6,P2,0.15603922770881953
P6,Cpz,0.2019328780803355
Cp4,Cp1,0.16065205911795521
Cp4,P4,0.16234054221294875
Cp4,P8,0.1545458255543574
Cp4,Cp6,0.1928035430860421
Cp4,Cp2,0.174733739573366
Cp4,Poz,0.15545921673544708
Cp4,Cpz,0.1633695912971856
Cp4,C6,0.21873379098724965
Tp8,Oz,0.23433082115331577
Tp8,O2,0.18342408676356636
Tp8,Poz,0.1724364091671956
Tp8,P2,0.17049240142452093
Tp8,Cpz,0.20055638896735636
C6,Fz,0.1652259911935202
C6,C4,0.1694735716842559
C6,F8,0.20216195942341175
C6,Cpz,0.20096480867815336
C6,Tp8,0.16934925330425396
C6,F6,0.2739215239641371
Fc4,Fz,0.1873375875414295
Fc4,F3,0.24446500322641423
Fc4,Cp5,0.24179600226893028
Fc4,Cp1,0.1736394895665858
Fc4,P3,0.21541576541569046
Fc4,Cp6,0.19703220072880145
Fc4,Cz,0.16941311077640964
Fc4,C4,0.1769109883318322
Fc4,Fc6,0.17236137676946828
Fc4,Fc2,0.3176038783133701
Fc4,F4,0.2551432522992144
Fc4,F8,0.32308657704378124
Fc4,F1,0.1804773536599995
Fc4,C1,0.1673993541068761
Fc4,Tp7,0.18773552604596894
Fc4,Cp3,0.1912710934704848
Fc4,I1,0.17614011552993292
Fc4,Poz,0.1737237119691016
Fc4,Cpz,0.20237871715521122
Fc4,Cp4,0.1713483113177414
Fc4,F2,0.15246644364782969
Ft8,O1,0.17018857054288222
Ft8,Tp10,0.16256319529453514
Ft8,Cp6,0.1850048499213055
Ft8,T8,0.1534406755942874
Ft8,Ft10,0.3051229710705915
Ft8,C6,0.184159116036392
F6,Fz,0.2850733213233383
F6,Fc6,0.29589770746170896
F6,F4,0.25328340820024886
F6,F8,0.33610371881612416
F6,Fp2,0.16683579236344098
F6,C1,0.19491198287001432
F6,I1,0.17382043652564397
F6,P6,0.18606121555388974
F6,Tp8,0.25118868100098585
F6,C2,0.15597420008969015
F6,Af8,0.2223566527871207
F6,F2,0.2773259572607112
F6,Fcz,0.3251961458981167
Af8,Fp1,0.3375149962407103
Af8,Fz,0.2728805183882251
Af8,F3,0.24473335721943665
Af8,F7,0.2191132528331442
Af8,T7,0.2543826551935141
Af8,Cz,0.18210074810439317
Af8,Fc6,0.19292337902579976
Af8,Fc2,0.18452208335965697
Af8,F4,0.35324816717918944
Af8,F8,0.1900836485132874
Af8,Af3,0.1880268301916973
Af8,Afz,0.2500353567780465
Af8,F1,0.25080663618885984
Af8,F5,0.1944575832452094
Af8,C5,0.2692916069445783
Af8,I1,0.17227636367017338
Af8,C2,0.19843196838791363
Af8,Af4,0.2483081980070673
Af8,F2,0.28090166180929027
Af4,Fp1,0.2222167239951468
Af4,Fz,0.3098442293056217
Af4,F3,0.22326966679131358
Af4,Fc6,0.16318049358833117
Af4,F4,0.2926134064147589
Af4,F1,0.1827640147628179
Af4,F5,0.16761362302422309
Af4,Tp8,0.1674926925880091
Af4,C2,0.15446816937583746
Af4,F6,0.22251076640915865
Af4,F2,0.3055843744239858
Af4,Fcz,0.15820890720331343
